id,text,mood,scene,style,purpose,theme,relation,length,tone_level,format,content_rating,keywords,tag_version,qc_passed,qc_errors,qc_warnings
506,"(感谢最后散场给我物料的老师,超喜欢魔法瓶!感谢给我彩带的老师,一个后排小女孩也拥有彩带了!)",mood_happy,scene_social,style_colloquial,purpose_share_life,theme_happiness|theme_friendship,relation_friend,length_medium,3,,rating_clean,物料|魔法瓶|彩带,v1.0,True,,
507,"韩国文化的精髓是""毫无必要的把一切简单天然的东西进行复杂化""",mood_reflective,scene_universal,style_quote,purpose_show_mood,theme_philosophy,relation_none,length_short,3,format_has_quotes,rating_clean,韩国文化,v1.0,True,,
508,"曾经的我是“韩女”一词的重度爱好者,学韩女化妆,在原本还能透气的皮肤上拍打二百层打底保湿,在还算整齐的笔袋里塞进各种喷雾、唇膏、香水小样,美其名曰学习不忘个人管理。",mood_reflective,scene_study,style_essay,purpose_share_life,theme_growth,relation_none,length_long,3,format_has_quotes,rating_clean,韩女|化妆|期末,v1.0,True,,
509,"最后,疲惫不堪的我在下午四点进了考场,在所有人都聚精会神的答题时,哈欠连天,别提有多后悔。",mood_emo,scene_study,style_essay,purpose_complain,theme_work_life,relation_none,length_medium,3,,rating_clean,考场|哈欠,v1.0,True,,
510,"韩女的精致和钢铁般的作息虽然听起来励志,但真人实行的时候才发现效率有多低。",mood_reflective,scene_study,style_essay,purpose_show_mood,theme_growth,relation_none,length_short,3,,rating_clean,韩女|精致|效率,v1.0,True,,
511,"我们总是被外表迷惑,以为她们的二百层粉底能打造出超好气色,其实是泛滥的医美营造的奇迹。我们以为八杯冰美只是日常提神的小tips,可是她们的冰美式寡淡入水,超低的浓度并不会把人折磨的死去活来。",mood_reflective,scene_universal,style_essay,purpose_show_mood,theme_philosophy,relation_none,length_long,3,format_has_english,rating_clean,粉底|冰美式|医美,v1.0,True,,
512,"我们真正要做的,是成为期末周如雌鹰般强大的“中女”,能在有限的时间里进行强大的时间管理,尽量找对方向复习出最大的效率。",mood_energetic,scene_study,style_essay,purpose_heal_self,theme_growth,relation_none,length_medium,4,format_has_quotes,rating_clean,期末周|中女|时间管理,v1.0,True,,
513,"这才是属于中国女大的期末奇迹!各位加油,期末总会过去,曙光就在眼前!",mood_energetic,scene_study,style_colloquial,purpose_heal_self,theme_growth,relation_none,length_short,5,,rating_clean,期末|女大|曙光,v1.0,True,,
514,期末复习发疯了原来大家真的都不记得啊,mood_humor,scene_study,style_colloquial,purpose_complain,theme_work_life,relation_none,length_short,3,,rating_clean,期末复习,v1.0,True,,
515,"怎么办怎么办,感觉我把他们耍了。。。。好愧疚",mood_emo,scene_study,style_colloquial,purpose_complain,,relation_none,length_short,3,,rating_clean,,v1.0,True,,
516,我要怎么收拾残局。。。,mood_emo,scene_study,style_minimal,purpose_complain,,relation_none,length_ultra_short,3,,rating_clean,,v1.0,True,,
517,别骂我别骂我我真的知道错了😭求助,mood_emo,scene_study,style_colloquial|style_emoji_heavy,purpose_complain,,relation_none,length_short,4,format_has_emoji,rating_clean,,v1.0,True,,
518,"更何况我过的是期末月!真是跳如楼,破如防,失如眠,痛如苦,失如措,想如死,崩如溃,抑如郁,折如磨,闹如心,心如烦,畏如惧,烦如躁,绝如望,焦如躁,内如耗,疯如掉,担如心,郁如闷,焦如虑,抓如狂,难如受。",mood_humor,scene_study,style_abstract,purpose_complain,theme_work_life,relation_none,length_long,5,,rating_clean,期末月|口腔溃疡,v1.0,True,,
519,还长了两个比我门牙还大的口腔溃疡!我是倒霉熊吗!,mood_humor,scene_study,style_colloquial,purpose_complain,,relation_none,length_short,4,,rating_clean,口腔溃疡|倒霉熊,v1.0,True,,
520,最近🍠都不咋刷了,mood_peaceful,scene_study,style_colloquial,purpose_share_life,,relation_none,length_ultra_short,2,format_has_emoji,rating_clean,小红书,v1.0,True,,
521,因为我怕看见图片我就会没有自制力的点进去,mood_humor,scene_study,style_colloquial,purpose_share_life,,relation_none,length_short,3,,rating_clean,图片,v1.0,True,,
522,这两天放松的时候我就会打开知乎看看,mood_peaceful,scene_study,style_colloquial,purpose_share_life,,relation_none,length_short,2,,rating_clean,知乎,v1.0,True,,
523,感觉知乎上能学习到很多东西,mood_peaceful,scene_study,style_colloquial,purpose_share_life,theme_growth,relation_none,length_ultra_short,2,,rating_clean,知乎,v1.0,True,,
524,记得以前英语考666的时候作文模版都是知乎上找的哈哈,mood_happy,scene_study,style_colloquial,purpose_share_life,theme_nostalgia,relation_none,length_short,3,,rating_clean,英语|作文模版|知乎,v1.0,True,,
525,以前还没有AI的 感觉我们这一代真的见证了AI的发展,mood_reflective,scene_universal,style_colloquial,purpose_share_life,theme_growth,relation_none,length_short,3,format_has_english,rating_clean,AI,v1.0,True,,
526,现在知乎这个“知乎直答”,mood_peaceful,scene_study,style_minimal,purpose_share_life,,relation_none,length_ultra_short,2,format_has_quotes,rating_clean,知乎直答,v1.0,True,,
527,我看了几篇帖子 觉得很有价值,mood_peaceful,scene_study,style_colloquial,purpose_share_life,,relation_none,length_ultra_short,2,,rating_clean,帖子,v1.0,True,,
528,因为有的时候在评论里抛出问题可能没法得到快速的回复,mood_reflective,scene_study,style_colloquial,purpose_share_life,,relation_none,length_short,2,,rating_clean,评论,v1.0,True,,
529,而且很多回复也会因为主观性太强 和客观现实偏离,mood_reflective,scene_study,style_colloquial,purpose_share_life,,relation_none,length_short,2,,rating_clean,主观性,v1.0,True,,
530,感觉”知乎直答”就会迅速的给出一个,mood_peaceful,scene_study,style_colloquial,purpose_share_life,,relation_none,length_short,2,format_has_quotes,rating_clean,知乎直答,v1.0,True,,
531,很有信服力的答案 我边看边点头哈哈哈哈哈哈哈,mood_happy,scene_study,style_colloquial,purpose_share_life,,relation_none,length_short,4,,rating_clean,答案,v1.0,True,,
532,有些回答我真的觉得醍醐灌顶,mood_reflective,scene_study,style_colloquial,purpose_share_life,theme_growth,relation_none,length_ultra_short,3,,rating_clean,回答,v1.0,True,,
533,还有知乎的AI日历!,mood_happy,scene_study,style_colloquial,purpose_share_life,,relation_none,length_ultra_short,3,format_has_english,rating_clean,AI日历|知乎,v1.0,True,,
534,真的能很高效的让我了解到最新的AI近况,mood_happy,scene_study,style_colloquial,purpose_share_life,,relation_none,length_short,3,format_has_english,rating_clean,AI,v1.0,True,,
535,跟别人谈论起AI的时候感觉自己是个老行家了哈哈哈,mood_happy,scene_study,style_colloquial,purpose_humble_brag,,relation_none,length_short,4,format_has_english,rating_clean,AI|老行家,v1.0,True,,
536,我觉得现在的zhilink就和简历一样,mood_reflective,scene_study,style_colloquial,purpose_share_life,,relation_none,length_short,3,format_has_english,rating_clean,zhilink|简历,v1.0,True,,
537,能让观众很直观迅速的判断自己是否对这个达人感兴趣,mood_peaceful,scene_study,style_colloquial,purpose_share_life,,relation_none,length_short,2,,rating_clean,达人,v1.0,True,,
538,ok啊刷完知乎我又要复习了,mood_energetic,scene_study,style_colloquial,purpose_share_life,theme_work_life,relation_none,length_ultra_short,3,format_has_english,rating_clean,知乎|复习,v1.0,True,,
539,"愤如怒,恶如心,头如晕,惊如恐,爆如炸,发如疯,狂如躁,悲如伤,养如胃,心如碎,死如亡,天如塌,上如吊,无如力,完如蛋,恨如冰,悲如惨,抓如马,命如苦,流如泪,迷如茫。",mood_humor,scene_study,style_abstract,purpose_complain,theme_work_life,relation_none,length_long,5,,rating_clean,,v1.0,True,,
540,终于放假了,mood_happy,scene_study,style_minimal,purpose_share_life,theme_happiness,relation_none,length_ultra_short,4,,rating_clean,放假,v1.0,True,,
541,"两眼一睁就是背背背。又文又理的,把我埋了得了。",mood_humor,scene_study,style_colloquial,purpose_complain,theme_work_life,relation_none,length_short,4,,rating_clean,背|文科|理科,v1.0,True,,
542,从9点的奋笔疾书 到凌晨1点的精神涣散,mood_emo,scene_study,style_essay,purpose_show_mood,theme_work_life,relation_none,length_short,3,,rating_clean,9点|凌晨1点,v1.0,True,,
543,"谢谢Ganttchart和WBS
谁再说中外合办水我吃谁🎃",mood_humor,scene_study,style_colloquial|style_cn_en_mix,purpose_humble_brag,theme_work_life,relation_none,length_short,4,format_has_emoji|format_has_english,rating_clean,Ganttchart|WBS|中外合办,v1.0,True,,
544,哈哈!期末月!我考完啦!!!,mood_happy,scene_study,style_colloquial,purpose_share_life,theme_happiness,relation_none,length_ultra_short,5,,rating_clean,期末月|考完,v1.0,True,,
545,又一次战胜了期末月😭,mood_happy,scene_study,style_colloquial|style_emoji_heavy,purpose_share_life,theme_happiness,relation_none,length_ultra_short,4,format_has_emoji,rating_clean,期末月,v1.0,True,,
546,凌晨四点法学生未眠也是被我体验上了,mood_humor,scene_study,style_colloquial,purpose_share_life,theme_work_life,relation_none,length_short,3,,rating_clean,凌晨四点|法学生,v1.0,True,,
547,考完了就开心开心!!,mood_happy,scene_study,style_colloquial,purpose_share_life,theme_happiness,relation_none,length_ultra_short,4,,rating_clean,考完,v1.0,True,,
548,"ADHDer be like:
DDL存在 所以我存在",mood_humor,scene_study,style_cn_en_mix|style_quote,purpose_show_mood,theme_philosophy,relation_none,length_short,3,format_has_english,rating_clean,ADHD|DDL,v1.0,True,,
549,没有deadline的人生不值得过,mood_humor,scene_universal,style_quote,purpose_show_mood,theme_philosophy,relation_none,length_short,3,format_has_english,rating_clean,deadline,v1.0,True,,
550,"世上无难事,只要有deadline",mood_humor,scene_universal,style_quote,purpose_show_mood,theme_philosophy,relation_none,length_short,3,format_has_english,rating_clean,deadline,v1.0,True,,
551,"猛兽才会独行,deadline就要结队",mood_humor,scene_work,style_quote,purpose_cool_pose,theme_work_life,relation_none,length_short,4,format_has_english,rating_clean,deadline,v1.0,True,,
552,"Deadline就像海绵里的水,挤一挤总会有的",mood_humor,scene_work,style_quote,purpose_complain,theme_work_life,relation_none,length_short,3,format_has_english,rating_clean,deadline,v1.0,True,,
553,不要温和地走近那个deadline,mood_humor,scene_work,style_quote,purpose_cool_pose,theme_work_life,relation_none,length_short,4,format_has_english,rating_clean,deadline,v1.0,True,,
554,Deadline就是力量,mood_energetic,scene_work,style_minimal,purpose_cool_pose,theme_work_life,relation_none,length_ultra_short,4,format_has_english,rating_clean,deadline,v1.0,True,,
555,"世上有两种东西不可直视,一是太阳,二是deadline",mood_humor,scene_work,style_quote,purpose_complain,theme_work_life,relation_none,length_short,3,format_has_english,rating_clean,deadline|太阳,v1.0,True,,
556,"Deadline烧不尽,春风吹又生",mood_humor,scene_work,style_quote,purpose_complain,theme_work_life,relation_none,length_short,3,format_has_english,rating_clean,deadline,v1.0,True,,
557,"我的案头有两条线,一条是死线,另一条也是死线",mood_humor,scene_work,style_quote,purpose_complain,theme_work_life,relation_none,length_short,3,,rating_clean,deadline,v1.0,True,,
558,"“这deadline是单给我一个人的,还是别的姑娘都有?”",mood_humor,scene_work,style_quote,purpose_complain,theme_work_life,relation_none,length_short,3,format_has_english|format_has_quotes,rating_clean,deadline,v1.0,True,,
559,当初的自己也是精神状态良好呢,mood_reflective,scene_study,style_colloquial,purpose_show_mood,theme_growth,relation_solo,length_ultra_short,2,,rating_clean,,v1.0,True,,
560,"喜报喜报,主播终于!!️结束期末周啦!",mood_happy,scene_study,style_emoji_heavy,purpose_share_life,theme_happiness,relation_solo,length_short,4,,rating_clean,期末周,v1.0,True,,id=560: 标了 style_emoji_heavy 但文本无明显 emoji
561,虽然最后一门组胚被老师狠狠地阴了一下...,mood_emo,scene_study,style_colloquial,purpose_complain,theme_work_life,relation_solo,length_short,3,,rating_clean,组胚,v1.0,True,,
562,(假重点and不给题型...),mood_emo,scene_study,style_colloquial,purpose_complain,theme_work_life,relation_solo,length_ultra_short,3,format_has_english,rating_clean,重点|题型,v1.0,True,,
563,感觉下个学期要补考了捏🤏,mood_emo,scene_study,style_emoji_heavy,purpose_complain,theme_work_life,relation_solo,length_ultra_short,3,format_has_emoji,rating_clean,补考,v1.0,True,,
564,不过终于放假啦!还是开心🥳,mood_happy,scene_study,style_emoji_heavy,purpose_share_life,theme_happiness,relation_solo,length_ultra_short,4,format_has_emoji,rating_clean,放假,v1.0,True,,
565,太奶学习法,mood_humor,scene_study,style_minimal,purpose_show_mood,theme_work_life,relation_none,length_ultra_short,3,,rating_clean,学习法,v1.0,True,,
566,爱豆学习法,mood_humor,scene_study,style_minimal,purpose_show_mood,theme_work_life,relation_none,length_ultra_short,3,,rating_clean,学习法,v1.0,True,,
567,🏨学习法,mood_humor,scene_study,style_emoji_heavy,purpose_show_mood,theme_work_life,relation_none,length_ultra_short,3,format_has_emoji,rating_clean,学习法,v1.0,True,,
568,"期末期末,不挂不挂",mood_humor,scene_study,style_minimal,purpose_show_mood,theme_work_life,relation_none,length_ultra_short,3,,rating_clean,期末,v1.0,True,,
569,分来分来,mood_humor,scene_study,style_minimal,purpose_show_mood,theme_work_life,relation_none,length_ultra_short,3,,rating_clean,分,v1.0,True,,
570,大家都能过的,mood_healing,scene_study,style_colloquial,purpose_heal_self,theme_friendship,relation_friend,length_ultra_short,2,,rating_clean,,v1.0,True,,
571,"于是我摊开手,允许一切绩点流走。",mood_humor,scene_study,style_quote,purpose_show_mood,theme_work_life,relation_solo,length_short,3,,rating_clean,绩点,v1.0,True,,
572,"逃课,要有点到为止的勇气。",mood_humor,scene_study,style_quote,purpose_cool_pose,theme_work_life,relation_solo,length_ultra_short,3,,rating_clean,逃课,v1.0,True,,
573,"上课,只要淡淡的就会顺顺的",mood_peaceful,scene_study,style_colloquial,purpose_show_mood,theme_work_life,relation_solo,length_ultra_short,2,,rating_clean,上课,v1.0,True,,
574,"被窝你带我走好吗,我们不要被早八找到。",mood_humor,scene_study,style_colloquial,purpose_complain,theme_work_life,relation_solo,length_short,3,,rating_clean,被窝|早八,v1.0,True,,
575,缘分竟默许绩点离去。,mood_humor,scene_study,style_quote,purpose_show_mood,theme_work_life,relation_solo,length_ultra_short,3,,rating_clean,绩点,v1.0,True,,
576,我与早八久周旋宁作吾。,mood_humor,scene_study,style_quote,purpose_cool_pose,theme_work_life,relation_solo,length_ultra_short,3,,rating_clean,早八,v1.0,True,,
