id,batch,text,mood,scene,style,purpose,theme,relation,length,tone_level,format,content_rating,keywords,tag_version,qc_passed,qc_errors,qc_warnings
487,old,你又逃避  那我买好蛋糕等你,mood_healing,scene_universal,style_colloquial,purpose_subtle_love,theme_love,relation_couple,length_ultra_short,3,,rating_clean,逃避|蛋糕,v1.0,True,,
488,old,在干嘛 想和我聊天请呼吸ᴛ ω ᴛ,mood_humor,scene_universal,style_colloquial|style_emoji_heavy,purpose_interact,,relation_crush,length_short,4,,rating_clean,聊天,v1.0,True,,id=488: 标了 style_emoji_heavy 但文本无明显 emoji
489,old,請·多·多·見·面☆ ~!ʢ˶o ᴗ ˂˶ʡ,mood_happy,scene_social,style_symbol_deco|style_emoji_heavy,purpose_interact,theme_friendship,relation_friend,length_short,4,format_has_emoji,rating_clean,见面,v1.0,True,,
490,old,就像是一瞬间,mood_reflective,scene_universal,style_minimal,purpose_show_mood,,relation_none,length_ultra_short,2,,rating_clean,,v1.0,True,,
491,old,心诚自然久,mood_peaceful,scene_universal,style_minimal,purpose_heal_self,theme_philosophy,relation_none,length_ultra_short,2,,rating_clean,心,v1.0,True,,
492,old,▪️心情也是彩色,mood_happy,scene_universal,style_symbol_deco,purpose_show_mood,,relation_none,length_ultra_short,3,,rating_clean,心情|彩色,v1.0,True,,
493,old,取悦自己才是心之所向。,mood_energetic,scene_universal,style_minimal,purpose_heal_self,theme_self_love,relation_solo,length_ultra_short,3,,rating_clean,取悦自己,v1.0,True,,
494,old,我爱我的鲜活,mood_energetic,scene_universal,style_minimal,purpose_cool_pose,theme_self_love,relation_solo,length_ultra_short,4,,rating_clean,鲜活,v1.0,True,,
495,old,没有销声匿迹 我在热爱生活,mood_energetic,scene_universal,style_minimal,purpose_share_life,theme_happiness,relation_none,length_ultra_short,3,,rating_clean,热爱生活,v1.0,True,,
496,old,这里藏着几乎我成年后的所有第一次,mood_reflective,scene_universal,style_essay,purpose_record,theme_growth|theme_nostalgia,relation_solo,length_short,3,,rating_clean,第一次,v1.0,True,,
497,old,"“明天不一定更好,但更好的明天一定会来”",mood_energetic,scene_universal,style_quote,purpose_heal_self,theme_growth,relation_none,length_short,3,format_has_quotes,rating_clean,明天,v1.0,True,,
498,old,乱七八糟的生活里也有属于我的小幸福,mood_happy,scene_daily,style_colloquial,purpose_share_life,theme_happiness,relation_none,length_short,3,,rating_clean,生活|小幸福,v1.0,True,,
499,old,"‘‘今天很好 我喜歡今天☻""",mood_happy,scene_daily,style_quote|style_emoji_heavy,purpose_share_life,theme_happiness,relation_none,length_ultra_short,3,format_has_emoji|format_has_quotes,rating_clean,今天,v1.0,True,,
500,old,逛风景、吹晚风、吃小零食,mood_happy,scene_travel,style_minimal,purpose_share_life,theme_travel_wander,relation_none,length_ultra_short,3,,rating_clean,风景|晚风|零食,v1.0,True,,
501,old,ᕑᗢᓫGuangXi  我来辣 𓄹 🛻 🍃,mood_happy,scene_travel,style_emoji_heavy|style_symbol_deco,purpose_share_life,theme_travel_wander,relation_none,length_short,3,format_has_emoji|format_has_english,rating_clean,广西,v1.0,True,,
502,old,📍Stay salty咸(浮石隐地),mood_mysterious,scene_travel,style_cn_en_mix|style_minimal,purpose_cool_pose,theme_travel_wander,relation_none,length_short,3,format_has_emoji|format_has_english|format_has_location,rating_clean,咸|浮石隐地,v1.0,True,,
503,old,很惭愧我以此为生,mood_humor,scene_work,style_minimal|style_colloquial,purpose_humble_brag,theme_work_life,relation_none,length_ultra_short,4,,rating_clean,,v1.0,True,,
504,old,"𐌙𐌄𐌔, 𐌀𐌍𐌃?",mood_mysterious,scene_universal,style_abstract|style_symbol_deco,purpose_cool_pose,,relation_none,length_ultra_short,3,,rating_clean,,v1.0,True,,
505,old,每天都有不同风格的人设打造灵感,mood_humor,scene_daily,style_colloquial,purpose_show_mood,theme_self_love,relation_none,length_ultra_short,3,,rating_clean,人设,v1.0,True,,
506,old,超大落地窗每天被阳光唤醒的感觉太治愈[☀️],mood_healing,scene_home,style_essay|style_emoji_heavy,purpose_share_life,theme_happiness|theme_sunny,relation_none,length_short,3,format_has_emoji,rating_clean,落地窗|阳光,v1.0,True,,
507,old,发很久很久的呆,mood_peaceful,scene_universal,style_minimal,purpose_show_mood,theme_night_mood,relation_solo,length_ultra_short,1,,rating_clean,,v1.0,True,,
508,old,在大太阳底下总会有新鲜事,mood_energetic,scene_nature,style_minimal,purpose_show_mood,theme_sunny,relation_none,length_ultra_short,3,,rating_clean,太阳,v1.0,True,,
509,old,也拥有险峻的山脊,mood_literary,scene_nature,style_poetic,purpose_show_mood,theme_freedom,relation_none,length_ultra_short,2,,rating_clean,山脊,v1.0,True,,
510,old,有一个人心心相惜♡G3,mood_romantic,scene_universal,style_symbol_deco|style_cn_en_mix,purpose_subtle_love,theme_love,relation_couple,length_ultra_short,3,format_has_emoji,rating_clean,,v1.0,True,,id=510: 标了 style_cn_en_mix 但文本无英文
511,old,幸福没有标准答案,mood_reflective,scene_universal,style_quote,purpose_show_mood,theme_philosophy,relation_none,length_ultra_short,2,,rating_clean,幸福,v1.0,True,,
512,old,"Small Blessings, Full Hearts;Love in Perfect Timing",mood_healing,scene_universal,style_cn_en_mix|style_quote,purpose_show_mood,theme_happiness|theme_love,relation_none,length_medium,2,format_has_english,rating_clean,幸福,v1.0,True,,
513,old,◾️面对一百种的生活好脆弱,mood_emo,scene_universal,style_symbol_deco|style_minimal,purpose_show_mood,theme_philosophy,relation_none,length_ultra_short,3,,rating_clean,生活,v1.0,True,,
514,old,这一帧只属于我们,mood_romantic,scene_universal,style_minimal,purpose_subtle_love,theme_love,relation_couple,length_ultra_short,2,,rating_clean,,v1.0,True,,
515,old,“我也时常因为有你而感到幸福.”,mood_healing,scene_universal,style_quote,purpose_subtle_love,theme_happiness|theme_love,relation_couple,length_short,3,format_has_quotes,rating_clean,幸福,v1.0,True,,
516,old,以后 我要对人淡淡的 对世界浓浓的,mood_reflective,scene_universal,style_quote,purpose_show_mood,theme_philosophy|theme_self_love,relation_none,length_short,3,,rating_clean,,v1.0,True,,
517,old,都是挥手告别的青葱岁月:,mood_reflective,scene_universal,style_symbol_deco,purpose_show_mood,theme_nostalgia,relation_none,length_ultra_short,2,,rating_clean,青葱岁月,v1.0,True,,
518,old,SHARE - 生活🤣  “普通人 普通生活 普通过”,mood_humor,scene_daily,style_cn_en_mix|style_emoji_heavy,purpose_share_life,theme_happiness,relation_none,length_short,3,format_has_emoji|format_has_english|format_has_quotes,rating_clean,生活,v1.0,True,,
519,old,"因为人虽然需要为未来积攒一定的安全感,为家庭开支考虑价值权衡,但在学习为外界负责之前,也要学习如何对自己负责。尤其平淡如水的生活里,百无聊赖,“只有学会给自己的生活加点糖,才能活得有滋有味,幸福快乐”。",mood_reflective,scene_universal,style_essay|style_quote,purpose_heal_self,theme_philosophy|theme_self_love,relation_none,length_long,3,format_has_quotes,rating_clean,安全感|家庭|糖,v1.0,True,,
520,old,“被爱才能像小孩.”,mood_healing,scene_universal,style_quote,purpose_show_mood,theme_love,relation_couple,length_ultra_short,2,format_has_quotes,rating_clean,小孩,v1.0,True,,
521,old,幸福の预告片ᐢ⑅•ᴗ•⑅ᐢ,mood_happy,scene_universal,style_emoji_heavy|style_symbol_deco,purpose_share_life,theme_happiness,relation_none,length_ultra_short,3,,rating_clean,幸福,v1.0,True,,id=521: 标了 style_emoji_heavy 但文本无明显 emoji
522,old,日日是好日 事事是好事,mood_peaceful,scene_universal,style_quote,purpose_show_mood,theme_happiness|theme_philosophy,relation_none,length_ultra_short,2,,rating_clean,好日|好事,v1.0,True,,
523,old,最近幸福到晕掉,mood_happy,scene_universal,style_colloquial,purpose_show_mood,theme_happiness,relation_none,length_ultra_short,4,,rating_clean,幸福,v1.0,True,,
524,old,现在跳楼比你们少走七十年弯路.,mood_humor,scene_universal,style_colloquial,purpose_complain,,relation_none,length_ultra_short,5,,rating_mild_slang,跳楼,v1.0,True,,
525,old,比任何滤镜都有故事感✨,mood_literary,scene_selfie,style_minimal|style_emoji_heavy,purpose_cool_pose,,relation_none,length_ultra_short,3,format_has_emoji,rating_clean,滤镜|故事感,v1.0,True,,
526,old,一些瞬间,mood_peaceful,scene_universal,style_minimal,purpose_record,,relation_none,length_ultra_short,1,,rating_clean,瞬间,v1.0,True,,
527,old,“恰巧此时 两手空空 才无限拥有.”,mood_reflective,scene_universal,style_quote,purpose_show_mood,theme_freedom|theme_philosophy,relation_none,length_short,2,format_has_quotes,rating_clean,,v1.0,True,,
528,old,▫️品尝幸福的滋味 发现幸福美味多汁,mood_happy,scene_universal,style_symbol_deco,purpose_show_mood,theme_happiness,relation_none,length_short,3,,rating_clean,幸福,v1.0,True,,
529,old,方长方长来日方长,mood_peaceful,scene_universal,style_quote,purpose_show_mood,theme_philosophy,relation_none,length_ultra_short,2,,rating_clean,来日方长,v1.0,True,,
530,old,吾乃幸福世界霸主,mood_happy,scene_universal,style_colloquial,purpose_show_mood,theme_happiness,relation_none,length_ultra_short,5,,rating_clean,幸福|世界,v1.0,True,,
531,old,定格 让幸福具像化,mood_happy,scene_universal,style_minimal,purpose_record,theme_happiness,relation_none,length_ultra_short,3,,rating_clean,幸福,v1.0,True,,
532,old,“開箱”✌︎˶› ·̫ ⦁˶,mood_happy,scene_universal,style_emoji_heavy|style_symbol_deco,purpose_share_life,,relation_none,length_ultra_short,3,format_has_emoji|format_has_quotes,rating_clean,開箱,v1.0,True,,
533,old,◾️爱在阳光下 烛光下 每点尘埃,mood_romantic,scene_universal,style_symbol_deco|style_poetic,purpose_show_mood,theme_love,relation_couple,length_short,2,,rating_clean,阳光|烛光|尘埃,v1.0,True,,
534,old,"它们发生的时候,我是“在”的。",mood_reflective,scene_universal,style_quote,purpose_show_mood,theme_philosophy,relation_none,length_ultra_short,2,format_has_quotes,rating_clean,,v1.0,True,,
535,old,“眼睛写了日记选了几页分享”,mood_literary,scene_universal,style_quote,purpose_share_life,,relation_none,length_ultra_short,2,format_has_quotes|format_photo_dump,rating_clean,日记,v1.0,True,,
536,old,懂知足 于是幸福变得好轻松,mood_peaceful,scene_universal,style_minimal,purpose_show_mood,theme_happiness|theme_philosophy,relation_none,length_ultra_short,2,,rating_clean,知足|幸福,v1.0,True,,
537,old,▪️目前做Plog博主已经第4️⃣4️⃣天啦,mood_energetic,scene_work,style_symbol_deco|style_colloquial,purpose_share_life,theme_work_life,relation_none,length_short,3,format_has_english|format_photo_dump,rating_clean,Plog博主|44天,v1.0,True,,
538,old,"📈「成绩让付出变得具体,也让人踏实。」",mood_reflective,scene_work,style_quote|style_symbol_deco,purpose_show_mood,theme_growth|theme_work_life,relation_none,length_short,3,format_has_emoji|format_has_quotes,rating_clean,成绩|付出,v1.0,True,,
539,old,另外宝宝们有什么要留言的请发到置顶那层楼里不要单独评论谢谢!>_<单开楼评论的我都删啦!,mood_humor,scene_social,style_colloquial|style_emoji_heavy,purpose_interact,,relation_friend,length_medium,3,,rating_clean,留言|评论,v1.0,True,,id=539: 标了 style_emoji_heavy 但文本无明显 emoji
540,old,登录我的小视角🥨(• x •),mood_happy,scene_daily,style_emoji_heavy|style_symbol_deco,purpose_share_life,,relation_none,length_ultra_short,3,format_has_emoji,rating_clean,小视角,v1.0,True,,
541,old,感受到了是自由和风,mood_energetic,scene_nature,style_minimal,purpose_show_mood,theme_freedom,relation_none,length_ultra_short,3,,rating_clean,自由|风,v1.0,True,,
542,old,好朋友见面就是快乐偏方,mood_happy,scene_social,style_minimal,purpose_share_life,theme_friendship|theme_happiness,relation_friend,length_ultra_short,3,,rating_clean,好朋友|快乐,v1.0,True,,
543,old,“于孤独之巅  听见自由的回响”,mood_reflective,scene_universal,style_quote|style_poetic,purpose_show_mood,theme_freedom|theme_philosophy,relation_solo,length_short,2,format_has_quotes,rating_clean,孤独|自由,v1.0,True,,
544,old,我在等世上唯一契合灵魂,mood_romantic,scene_universal,style_quote,purpose_subtle_love,theme_love,relation_crush,length_ultra_short,3,,rating_clean,灵魂,v1.0,True,,
545,old,“银河碎钻坠入你的眼眸”,mood_romantic,scene_universal,style_quote|style_poetic,purpose_subtle_love,theme_love,relation_crush,length_ultra_short,3,format_has_quotes,rating_clean,银河|碎钻|眼眸,v1.0,True,,
546,old,"🏠家,是宇宙里的静谧小行星,我是常驻于此的浪漫宇航员。",mood_healing,scene_home,style_poetic,purpose_share_life,theme_happiness,relation_none,length_short,2,format_has_emoji,rating_clean,家|宇宙|宇航员,v1.0,True,,
547,old,"""我们都不是满分角色 你可以肆意长大""",mood_healing,scene_universal,style_quote,purpose_heal_self,theme_growth|theme_self_love,relation_none,length_short,2,format_has_quotes,rating_clean,长大,v1.0,True,,
548,old,当时只道是寻常,mood_reflective,scene_universal,style_quote,purpose_show_mood,theme_nostalgia,relation_none,length_ultra_short,2,,rating_clean,寻常,v1.0,True,,
549,old,“平静的幸福贯穿我的每分每秒.”,mood_peaceful,scene_universal,style_quote,purpose_show_mood,theme_happiness,relation_none,length_short,2,format_has_quotes,rating_clean,幸福,v1.0,True,,
550,old,"“我知道每天包含许多瞬间,瞬间是唯一真实的东西,每一瞬间都有他独特的悲哀、喜悦、兴奋、烦腻或者激情”",mood_reflective,scene_universal,style_quote|style_essay,purpose_show_mood,theme_philosophy,relation_none,length_medium,2,format_has_quotes,rating_clean,瞬间,v1.0,True,,
551,old,“没关系 我知道我在渐入佳境.”,mood_reflective,scene_universal,style_quote,purpose_heal_self,theme_growth,relation_none,length_short,2,format_has_quotes,rating_clean,渐入佳境,v1.0,True,,
552,old,认真生活的人最棒了,mood_energetic,scene_universal,style_minimal,purpose_show_mood,theme_self_love,relation_none,length_ultra_short,3,,rating_clean,认真生活,v1.0,True,,
553,old,我们尽量晚一点投降,mood_energetic,scene_universal,style_minimal,purpose_cool_pose,theme_growth,relation_none,length_ultra_short,4,,rating_clean,投降,v1.0,True,,
554,old,在幸福里折个角,mood_happy,scene_universal,style_poetic,purpose_show_mood,theme_happiness,relation_none,length_ultra_short,2,,rating_clean,幸福,v1.0,True,,
555,old,▪️废话欲爆棚💭 ⸝⸝⸝,mood_humor,scene_daily,style_symbol_deco|style_emoji_heavy,purpose_share_life,,relation_none,length_ultra_short,3,format_has_emoji,rating_clean,废话,v1.0,True,,
556,old,拍下过 记住过 好过拥有,mood_reflective,scene_universal,style_minimal,purpose_show_mood,theme_philosophy,relation_none,length_ultra_short,2,,rating_clean,拥有,v1.0,True,,
557,old,“自由和快乐应该永远被置顶.”,mood_energetic,scene_universal,style_quote,purpose_cool_pose,theme_freedom|theme_happiness,relation_none,length_ultra_short,3,format_has_quotes,rating_clean,自由|快乐,v1.0,True,,
558,old,也求一同赐予我坚韧的心灵,mood_reflective,scene_universal,style_minimal,purpose_heal_self,theme_growth,relation_none,length_ultra_short,2,,rating_clean,坚韧|心灵,v1.0,True,,
559,old,感觉很幸福^⌯𖥦⌯^੭,mood_happy,scene_universal,style_emoji_heavy,purpose_show_mood,theme_happiness,relation_none,length_ultra_short,3,,rating_clean,幸福,v1.0,True,,id=559: 标了 style_emoji_heavy 但文本无明显 emoji
